src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
Beer,Beeren,0_12,N;NOM;SG,0_0,N;DAT;PL,,,UNK_SRC_SLOT_ERROR;SRC_LEXICAL_ERROR
Tisches,Tisch,0_8,ADJ;ACC;SG,0_12,N;NOM;SG,n;m;sg;gen - n;m;sg;gen;lower - n;m;sg;gen;lower;compound-R,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - verb;imp;sg - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
handelte,handelten,0_4,V;SBJV;PST;1;SG,0_11,V;SBJV;PST;3;PL,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,ERR_TGT_SLOT_ERROR
zeuget,zeugest,0_9,V;SBJV;PRS;2;PL,0_2,V;SBJV;PRS;2;SG,verb;prs;p2;pl,verb;prs;p2;sg,C
eingehe,eingeht,0_3,V;SBJV;PRS;1;SG,0_6,V;IND;PRS;2;PL,verb;sep;fs;pri;p1;sg - verb;sep;fs;prs;p1;sg - verb;sep;fs;prs;p3;sg,verb;sep;fs;pri;p2;pl - verb;sep;fs;pri;p3;sg,ERR_SRC_SLOT_ERROR
Gichtbrüchige,Gichtbrüchigen,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
aufrichtet,aufrichtest,0_9,V;SBJV;PRS;2;PL,0_2,V;SBJV;PRS;2;SG,verb;sep;fs;pri;p2;pl - verb;sep;fs;pri;p3;sg - verb;sep;fs;prs;p2;pl,verb;sep;fs;pri;p2;sg - verb;sep;fs;prs;p2;sg,C
aufstehet,aufstehen,0_9,V;SBJV;PRS;2;PL,0_0,N;DAT;PL,verb;sep;fs;prs;p2;pl,verb;sep;inf - verb;sep;ger;nom - verb;sep;ger;dat - verb;sep;ger;acc - verb;sep;fs;pri;p1;pl - verb;sep;fs;pri;p3;pl - verb;sep;fs;prs;p1;pl - verb;sep;fs;prs;p3;pl,ERR_TGT_SLOT_ERROR
Ertrag,Ertrage,0_12,N;NOM;SG,0_3,V;SBJV;PRS;1;SG,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - verb;imp;sg - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,n;m;sg;dat - n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Gehör,Gehör,0_12,N;NOM;SG,0_12,N;NOM;SG,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;cmp;compound-only-L - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - verb;imp;sg - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;cmp;compound-only-L - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - verb;imp;sg - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,C
Fresser,Fresser,0_5,ADJ;GEN;SG,0_5,ADJ;GEN;SG,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
gemeine,gemeiner,0_3,V;SBJV;PRS;1;SG,0_5,ADJ;GEN;SG,adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,adj;sint;comp;attr - adj;sint;comp;pred - adj;sint;m;sg;nom;st - adj;sint;m;sg;nom;mix - adj;sint;m;pl;gen;st - adj;sint;f;sg;gen;st - adj;sint;f;sg;dat;st - adj;sint;f;pl;gen;st,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
fing,fingen,0_12,N;NOM;SG,0_0,N;DAT;PL,verb;pii;p1;sg - verb;pii;p3;sg,verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
rufst,rufen,0_10,V;IND;PRS;2;SG,0_0,N;DAT;PL,verb;pri;p2;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - n;m;pl;dat;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;m;pl;dat;lower;compound-R,MAPPED_POS_PAIR_ERROR
Dieses,Dieser,0_8,ADJ;ACC;SG,0_5,ADJ;GEN;SG,prn;dem;m;sg;gen - prn;dem;nt;sg;gen - det;pos;m;sg;gen - det;pos;nt;sg;gen - prn;dem;m;sg;gen - prn;dem;nt;sg;nom - prn;dem;nt;sg;gen - prn;dem;nt;sg;acc - det;dem;m;sg;gen - det;dem;nt;sg;nom - det;dem;nt;sg;gen - det;dem;nt;sg;acc,prn;dem;f;sg;gen - prn;dem;f;sg;dat - prn;dem;mfn;pl;gen - det;pos;f;sg;gen - det;pos;f;sg;dat - det;pos;mfn;pl;gen - prn;dem;m;sg;nom - prn;dem;f;sg;gen - prn;dem;f;sg;dat - prn;dem;mfn;pl;gen - det;dem;m;sg;nom - det;dem;f;sg;gen - det;dem;f;sg;dat - det;dem;mfn;pl;gen,SRC_SLOT_ERROR;TGT_SLOT_ERROR
geboten,gebotest,0_0,N;DAT;PL,0_2,V;SBJV;PRS;2;SG,verb;pp - n;nt;pl;dat;lower - verb;pp - n;nt;pl;dat;lower;compound-R - verb;pii;p1;pl - verb;pii;p3;pl,verb;pii;p2;sg,ERR_TGT_SLOT_ERROR
bewahren,bewahrte,0_0,N;DAT;PL,0_4,V;SBJV;PST;1;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Umgänge,Umgängen,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
wohltun,wohltut,0_0,N;DAT;PL,0_6,V;IND;PRS;2;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
laut,lau,0_6,V;IND;PRS;2;PL,0_12,N;NOM;SG,adv; - adj;sint - pr;gen - adj;sint;attr - adj;sint;pred - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,adj;sint - adj;sint;attr - adj;sint;pred,ERR_TGT_SLOT_ERROR
opfert,opfere,0_6,V;IND;PRS;2;PL,0_3,V;SBJV;PRS;1;SG,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg - verb;prs;p2;pl,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
niedere,nieder,0_3,V;SBJV;PRS;1;SG,0_12,N;NOM;SG,adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,adj;sint - adj;sint;attr - adj;sint;pred,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
helles,hellem,0_8,ADJ;ACC;SG,0_7,ADJ;DAT;SG,adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix,adj;sint;m;sg;dat;st - adj;sint;nt;sg;dat;st,ERR_SRC_SLOT_ERROR
helfe,helf,0_3,V;SBJV;PRS;1;SG,0_12,N;NOM;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
Gebt,Geber,0_6,V;IND;PRS;2;PL,0_5,ADJ;GEN;SG,verb;imp;pl - verb;pri;p2;pl,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,ERR_TGT_SLOT_ERROR
leinenen,leinen,0_0,N;DAT;PL,0_12,N;NOM;SG,,,UNK_SRC_SLOT_ERROR;SRC_LEXICAL_ERROR
baue,baute,0_3,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;1;SG,n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,C
krümme,krümmte,0_3,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;1;SG,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_SRC_SLOT_ERROR
nährte,nähret,0_4,V;SBJV;PST;1;SG,0_9,V;SBJV;PRS;2;PL,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;prs;p2;pl,C
Liebhaber,Liebhaber,1_0,ADJ,1_0,ADJ,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
baue,baust,0_3,V;SBJV;PRS;1;SG,0_10,V;IND;PRS;2;SG,n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,verb;pri;p2;sg,C
lästert,lästerte,0_6,V;IND;PRS;2;PL,0_4,V;SBJV;PST;1;SG,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg - verb;prs;p2;pl,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_SRC_SLOT_ERROR
liebe,liebt,0_3,V;SBJV;PRS;1;SG,0_6,V;IND;PRS;2;PL,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,ERR_TGT_SLOT_ERROR
wiederkamt,wiederkamen,0_6,V;IND;PRS;2;PL,0_0,N;DAT;PL,verb;sep;fs;pii;p2;pl,verb;sep;fs;pii;p1;pl - verb;sep;fs;pii;p3;pl,SRC_SLOT_ERROR;TGT_SLOT_ERROR
Hilft,Hilf,0_6,V;IND;PRS;2;PL,0_12,N;NOM;SG,verb;pri;p3;sg,verb;imp;sg,ERR_TGT_SLOT_ERROR
anzeigte,anzeigen,0_4,V;SBJV;PST;1;SG,0_0,N;DAT;PL,verb;sep;fs;pii;p1;sg - verb;sep;fs;pii;p3;sg - verb;sep;fs;pis;p1;sg - verb;sep;fs;pis;p3;sg,verb;sep;inf - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;sep;ger;nom - verb;sep;ger;dat - verb;sep;ger;acc - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R - verb;sep;fs;pri;p1;pl - verb;sep;fs;pri;p3;pl - verb;sep;fs;prs;p1;pl - verb;sep;fs;prs;p3;pl,MAPPED_POS_PAIR_ERROR
undeutlich,undeutlichen,0_12,N;NOM;SG,0_0,N;DAT;PL,adj;sint - adj;sint;attr - adj;sint;pred,adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Werkzeugen,Werkzeuge,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,n;nt;pl;dat - n;nt;pl;dat;lower - n;nt;pl;dat;lower;compound-R,n;nt;sg;dat - n;nt;pl;nom - n;nt;pl;gen - n;nt;pl;acc - n;nt;sg;dat;lower - n;nt;pl;nom;lower - n;nt;pl;gen;lower - n;nt;pl;acc;lower - n;nt;sg;dat;lower;compound-R - n;nt;pl;nom;lower;compound-R - n;nt;pl;gen;lower;compound-R - n;nt;pl;acc;lower;compound-R,TGT_SLOT_ERROR
haue,haust,0_3,V;SBJV;PRS;1;SG,0_10,V;IND;PRS;2;SG,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,verb;pri;p2;sg - verb;imp;pl - verb;pri;p2;sg - verb;pri;p2;pl - verb;pri;p3;sg,C
verwahre,verwahrten,0_3,V;SBJV;PRS;1;SG,0_11,V;SBJV;PST;3;PL,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;pp - verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
dicht,dichten,0_6,V;IND;PRS;2;PL,0_11,V;SBJV;PST;3;PL,adv; - adj;sint - adj;sint;attr - adj;sint;pred,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR
Gewinn,Gewinns,0_12,N;NOM;SG,0_1,N;SG;COMPOUND,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - verb;imp;sg - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,n;m;sg;gen - n;m;sg;cmp;compound-only-L - n;m;sg;gen;lower - n;m;sg;gen;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
errege,erregen,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Flammen,Flamme,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,verb;inf - n;f;pl;nom - n;f;pl;gen - n;f;pl;dat - n;f;pl;acc - verb;ger;nom - verb;ger;dat - verb;ger;acc - n;f;sg;cmp;compound-only-L - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,n;f;sg;nom - n;f;sg;gen - n;f;sg;dat - n;f;sg;acc - n;f;sg;cmp;compound-only-L - n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,MAPPED_POS_PAIR_ERROR
anrichtet,anrichten,0_9,V;SBJV;PRS;2;PL,0_0,N;DAT;PL,verb;sep;fs;pri;p2;pl - verb;sep;fs;pri;p3;sg - verb;sep;fs;prs;p2;pl,verb;sep;inf - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;sep;ger;nom - verb;sep;ger;dat - verb;sep;ger;acc - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R - verb;sep;fs;pri;p1;pl - verb;sep;fs;pri;p3;pl - verb;sep;fs;prs;p1;pl - verb;sep;fs;prs;p3;pl,MAPPED_POS_PAIR_ERROR
bekümmerst,bekümmere,0_10,V;IND;PRS;2;SG,0_3,V;SBJV;PRS;1;SG,verb;pri;p2;sg - verb;prs;p2;sg,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
löse,löst,0_3,V;SBJV;PRS;1;SG,0_6,V;IND;PRS;2;PL,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;imp;pl - verb;pri;p2;sg - verb;pri;p2;pl - verb;pri;p3;sg,ERR_SRC_SLOT_ERROR
stürzte,stürzt,0_4,V;SBJV;PST;1;SG,0_6,V;IND;PRS;2;PL,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;imp;pl - verb;pri;p2;sg - verb;pri;p2;pl - verb;pri;p3;sg,C
Ephraims,Ephraimiter,1_2,DET;NOM;SG,1_3,PRN;2;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
löse,löste,0_3,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;1;SG,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_SRC_SLOT_ERROR
Tat,Taten,0_12,N;NOM;SG,0_0,N;DAT;PL,n;f;sg;nom - n;f;sg;gen - n;f;sg;dat - n;f;sg;acc - verb;pii;p1;sg - verb;pii;p3;sg - n;f;sg;cmp;compound-only-L - n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,n;f;pl;nom - n;f;pl;gen - n;f;pl;dat - n;f;pl;acc - verb;pii;p1;pl - verb;pii;p3;pl - n;f;sg;cmp;compound-only-L - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,C
Streites,Streit,0_8,ADJ;ACC;SG,0_12,N;NOM;SG,n;m;sg;gen - n;m;sg;gen;lower - n;m;sg;gen;lower;compound-R,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
sahst,sahet,0_10,V;IND;PRS;2;SG,0_9,V;SBJV;PRS;2;PL,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
