src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
заключим,заключает,0_17,V;IMP;1;PL,0_14,PRN;DAT;2;SG,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
освещают,освещает,0_2,PRN;ACC;3;SG,0_14,PRN;DAT;2;SG,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
лежим,лежите,0_17,V;IMP;1;PL,0_6,V;FUT;2;PL,verb;impf;iv;pres;p1;pl,verb;impf;iv;imp;p2;pl - verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR
владеешь,владеть,1_23,V;PRS;2;SG,1_14,ADJ;GEN;FEM;SG,verb;impf;iv;pres;p2;sg,verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
отмщен,отмщен,0_24,V.PTCP;PASS;PST,0_24,V.PTCP;PASS;PST,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
уважать,уважении,0_22,DET;PL,0_5,PRN;PL,verb;impf;tv;inf - verb;impf;iv;inf,n;nt;nn;sg;prp,POS_PAIR_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
умный,ум,0_12,ADJ;NOM;MASC;SG,0_26,PRN;INS;3;SG,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
камне,камни,1_10,DET;NOM;SG,1_22,N;ACC;PL,n;f;nn;sg;dat - n;f;nn;sg;prp - n;m;nn;sg;prp - n;f;aa;sg;dat - n;f;aa;sg;prp,n;f;nn;pl;acc - n;f;nn;pl;nom - n;f;nn;sg;gen - n;m;nn;pl;acc - n;m;nn;pl;nom - n;f;aa;sg;gen - n;f;aa;pl;nom,SRC_SLOT_ERROR
назначил,назначал,0_4,PRN;NOM;3;SG,0_4,PRN;NOM;3;SG,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
томиться,томится,0_20,PRN;2;SG,0_8,PRN;DAT;3;SG,verb;impf;tv;inf;pass - verb;impf;iv;inf,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,ERR_TGT_SLOT_ERROR
совершен,совершает,0_24,V.PTCP;PASS;PST,0_14,PRN;DAT;2;SG,verb;perf;tv;pp;pasv;short;m;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
запретить,запретил,0_31,V;NFIN,0_4,PRN;NOM;3;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
пещера,пещерах,2_6,N;GEN;SG,2_10,N;ESS;PL,n;f;nn;sg;nom,n;f;nn;pl;prp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
затрубите,затрубит,0_6,V;FUT;2;PL,0_16,V;FUT;3;SG,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
проводить,проводите,0_31,V;NFIN,0_6,V;FUT;2;PL,verb;perf;tv;inf - verb;perf;iv;inf - verb;impf;tv;inf - verb;impf;iv;inf,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl - verb;impf;tv;imp;p2;pl - verb;impf;tv;pres;p2;pl - verb;impf;iv;imp;p2;pl - verb;impf;iv;pres;p2;pl,C
соберут,соберите,1_0,V;FUT;3;PL,1_24,PRN;NOM;2;PL,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
терафимов,терафима,2_1,N;GEN;PL,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
шума,шум,0_13,PRN;NOM;SG,0_26,PRN;INS;3;SG,n;m;nn;sg;gen,n;m;nn;sg;nom - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
посланного,посланных,0_10,ADJ;GEN;NEUT;SG,0_19,ADJ;ESS;PL,verb;perf;tv;pp;pasv;nt;an;sg;gen - verb;perf;tv;pp;pasv;m;an;sg;gen - verb;perf;tv;pp;pasv;m;aa;sg;acc,verb;perf;tv;pp;pasv;mfn;an;pl;gen - verb;perf;tv;pp;pasv;mfn;an;pl;prp - verb;perf;tv;pp;pasv;mfn;aa;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
коварных,коварным,0_19,ADJ;ESS;PL,0_28,ADJ;INS;NEUT;SG,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
варит,вари,0_16,V;FUT;3;SG,0_1,V;IMP;2;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
испугались,испугались,1_17,NUM;NOM;PL,1_17,NUM;NOM;PL,verb;perf;iv;past;mfn;pl,verb;perf;iv;past;mfn;pl,SRC_SLOT_ERROR;TGT_SLOT_ERROR
убивать,убивали,0_22,DET;PL,0_0,V;PST;PL,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,SRC_SLOT_ERROR
стези,стезям,1_22,N;ACC;PL,1_11,NUM;PL,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
уповало,уповать,1_15,V;PST;SG;NEUT,1_14,ADJ;GEN;FEM;SG,verb;impf;iv;past;nt;sg,verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
утих,утихло,1_1,N;ACC;SG,1_15,V;PST;SG;NEUT,verb;perf;iv;past;m;sg,verb;perf;iv;past;nt;sg,SRC_SLOT_ERROR
наступишь,наступил,0_15,V;FUT;2;SG,0_4,PRN;NOM;3;SG,verb;perf;iv;fut;p2;sg,verb;perf;iv;past;m;sg,ERR_SRC_SLOT_ERROR
проповеданного,проповеданного,0_10,ADJ;GEN;NEUT;SG,0_10,ADJ;GEN;NEUT;SG,verb;perf;tv;pp;pasv;nt;an;sg;gen - verb;perf;tv;pp;pasv;m;an;sg;gen - verb;perf;tv;pp;pasv;m;aa;sg;acc,verb;perf;tv;pp;pasv;nt;an;sg;gen - verb;perf;tv;pp;pasv;m;an;sg;gen - verb;perf;tv;pp;pasv;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
светлую,светлое,2_13,ADJ;ACC;FEM;SG,2_15,ADJ;NOM;NEUT;SG,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc - verb;impf;tv;pres;p1;sg - verb;impf;iv;pres;p1;sg,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,ERR_TGT_SLOT_ERROR
вывеет,вывело,1_3,V;PRS;3;SG,1_15,V;PST;SG;NEUT,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;tv;past;nt;sg - verb;perf;iv;past;nt;sg,ERR_SRC_SLOT_ERROR
отворить,отвори,0_31,V;NFIN,0_1,V;IMP;2;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
преуспевай,преуспевать,1_1,N;ACC;SG,1_14,ADJ;GEN;FEM;SG,verb;impf;iv;imp;p2;sg,verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
повергает,повергает,0_14,PRN;DAT;2;SG,0_14,PRN;DAT;2;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
называет,называешь,1_3,V;PRS;3;SG,1_23,V;PRS;2;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
осквернился,осквернишь,0_18,V;PST;SG;MASC,0_15,V;FUT;2;SG,verb;perf;iv;past;m;sg,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,ERR_TGT_SLOT_ERROR
тысяченачальником,тысяченачальнику,2_14,N;INS;SG,2_19,N;DAT;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
поститься,пост,0_20,PRN;2;SG,0_26,PRN;INS;3;SG,verb;impf;iv;inf,n;m;nn;sg;nom - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,POS_PAIR_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
нарушить,нарушиться,0_31,V;NFIN,0_20,PRN;2;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;iv;inf,PARADIGM_ERROR;TGT_SLOT_ERROR
оказывают,оказывай,1_0,V;FUT;3;PL,1_1,N;ACC;SG,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
обитаю,обитания,1_2,V;PRS;1;SG,1_8,NUM;GEN;PL,verb;impf;iv;pres;p1;sg,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
первосвященниками,первосвященниках,2_17,N;INS;PL,2_10,N;ESS;PL,n;m;aa;pl;ins,n;m;aa;pl;prp,ERR_SRC_SLOT_ERROR
считайте,считая,1_5,V;IMP;2;PL,1_20,V.CVB;PRS,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,ERR_TGT_SLOT_ERROR
оставишь,оставится,0_15,V;FUT;2;SG,0_8,PRN;DAT;3;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
гробницах,гробницами,2_10,N;ESS;PL,2_17,N;INS;PL,n;f;nn;pl;prp,n;f;nn;pl;ins,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
разделены,разделили,0_27,ADJ;PL;LGSPEC1,0_0,V;PST;PL,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
внимал,внимающий,1_4,ADJ;MASC;SG;LGSPEC1,1_21,V.PTCP;ACT;PRS,verb;impf;iv;past;m;sg,verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
худым,худо,2_16,ADJ;INS;MASC;SG,2_0,N;ESS;SG,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;nt;nn;sg;nom - n;nt;nn;sg;acc - adj;sint;cmp - adj;sint;short;nt;sg,ERR_SRC_SLOT_ERROR
Иоахаз,Иоахазов,2_18,N;NOM;SG,2_1,N;GEN;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
услаждать,услаждения,0_22,DET;PL,0_11,DET;ACC;PL,verb;impf;tv;inf - verb;impf;iv;inf,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_TGT_SLOT_ERROR
пленным,плена,0_28,ADJ;INS;NEUT;SG,0_13,PRN;NOM;SG,n;m;aa;pl;dat - n;m;aa;sg;ins - adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;m;nn;sg;gen - n;f;nn;sg;nom,ERR_TGT_SLOT_ERROR
угодное,угодным,0_3,ADJ;ACC;NEUT;SG,0_28,ADJ;INS;NEUT;SG,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
быстрые,быстрого,2_8,ADJ;ACC;PL,2_7,ADJ;GEN;MASC;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
говориться,говоришь,0_20,PRN;2;SG,0_15,V;FUT;2;SG,verb;impf;tv;inf;pass - verb;impf;iv;inf,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_TGT_SLOT_ERROR
уразумей,уразумеешь,1_1,N;ACC;SG,1_23,V;PRS;2;SG,verb;perf;iv;imp;p2;sg,verb;perf;iv;fut;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
унижает,унижены,0_14,PRN;DAT;2;SG,0_27,ADJ;PL;LGSPEC1,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;perf;tv;pp;pasv;short;mfn;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
пьют,пьете,1_0,V;FUT;3;PL,1_19,V;PRS;2;PL,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
выходим,выходит,0_17,V;IMP;1;PL,0_16,V;FUT;3;SG,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;impf;iv;pres;p1;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg - verb;impf;iv;pres;p3;sg,C
вспомнишь,вспомнят,0_15,V;FUT;2;SG,0_29,V;PRS;3;PL,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
близкой,близкая,2_2,ADJ;ESS;FEM;SG,2_9,ADJ;NOM;FEM;SG,adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,adj;sint;f;an;sg;nom,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
возбудить,возбудив,0_31,V;NFIN,0_30,V.CVB;PST,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_TGT_SLOT_ERROR
продли,продлиться,0_1,V;IMP;2;SG,0_20,PRN;2;SG,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;iv;inf,PARADIGM_ERROR;TGT_SLOT_ERROR
кожаную,кожаный,2_13,ADJ;ACC;FEM;SG,2_12,ADJ;ACC;MASC;SG,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
построились,построении,0_25,PRN;DAT;SG,0_5,PRN;PL,verb;perf;iv;past;mfn;pl,n;nt;nn;sg;prp,POS_PAIR_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
островов,островам,2_1,N;GEN;PL,2_11,N;DAT;PL,n;m;nn;pl;gen,n;m;nn;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
огромным,огромную,2_16,ADJ;INS;MASC;SG,2_13,ADJ;ACC;FEM;SG,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
мертв,мертво,2_18,N;NOM;SG,2_0,N;ESS;SG,adj;sint;short;m;sg,adj;sint;short;nt;sg - adj;sint;cmp,ERR_SRC_SLOT_ERROR
наг,нага,2_18,N;NOM;SG,2_6,N;GEN;SG,adj;short;m;sg,adj;short;f;sg,SRC_SLOT_ERROR;TGT_SLOT_ERROR
обреченных,обречены,0_19,ADJ;ESS;PL,0_1,V;IMP;2;SG,verb;perf;tv;pp;pasv;mfn;an;pl;gen - verb;perf;tv;pp;pasv;mfn;an;pl;prp - verb;perf;tv;pp;pasv;mfn;aa;pl;acc - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;mfn;pl - verb;perf;tv;pp;pasv;short;mfn;pl,ERR_TGT_SLOT_ERROR
немощные,немощен,0_21,ADJ;NOM;PL,0_24,V.PTCP;PASS;PST,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;short;m;sg - adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR
худую,худые,2_13,ADJ;ACC;FEM;SG,2_8,ADJ;ACC;PL,adj;sint;f;an;sg;acc,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
греха,грех,2_6,N;GEN;SG,2_18,N;NOM;SG,n;m;nn;sg;gen,n;m;nn;sg;nom - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
хвалить,хвали,0_31,V;NFIN,0_1,V;IMP;2;SG,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,C
Иерихона,Иерихоне,2_6,N;GEN;SG,2_0,N;ESS;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
дубрава,дубрава,2_6,N;GEN;SG,2_6,N;GEN;SG,n;f;nn;sg;nom,n;f;nn;sg;nom,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
поспеши,поспешал,0_1,V;IMP;2;SG,0_4,PRN;NOM;3;SG,verb;perf;iv;imp;p2;sg,verb;impf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
внимай,внимает,1_1,N;ACC;SG,1_3,V;PRS;3;SG,verb;impf;iv;imp;p2;sg,verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
проповедуется,проповедуем,1_12,PRN;NOM;2;SG,1_13,V;PRS;1;PL,verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
вступал,вступил,0_4,PRN;NOM;3;SG,0_4,PRN;NOM;3;SG,verb;impf;iv;past;m;sg,verb;perf;iv;past;m;sg,ERR_SRC_SLOT_ERROR
первою,первом,2_4,ADJ;INS;FEM;SG,2_14,N;INS;SG,det;ord;f;an;sg;ins,n;nt;nn;sg;prp - det;ord;nt;an;sg;prp - det;ord;m;an;sg;prp,SRC_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
собрались,собрал,1_17,NUM;NOM;PL,1_4,ADJ;MASC;SG;LGSPEC1,verb;perf;iv;past;mfn;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
обличает,обличить,0_14,PRN;DAT;2;SG,0_31,V;NFIN,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;perf;tv;inf - verb;perf;iv;inf,ERR_SRC_SLOT_ERROR
стерегли,стерег,1_6,V.CVB,1_1,N;ACC;SG,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
восьмом,восьмого,2_14,N;INS;SG,2_7,ADJ;GEN;MASC;SG,det;ord;nt;an;sg;prp - det;ord;m;an;sg;prp,det;ord;nt;an;sg;gen - det;ord;m;aa;sg;acc - det;ord;m;an;sg;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
заповеди,заповедей,1_22,N;ACC;PL,1_18,DET;DAT;SG,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Пасхи,Пасхе,2_3,N;NOM;PL,2_0,N;ESS;SG,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;sg;prp,ERR_SRC_SLOT_ERROR
пьете,пьют,1_19,V;PRS;2;PL,1_0,V;FUT;3;PL,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
готовые,готовую,2_8,ADJ;ACC;PL,2_13,ADJ;ACC;FEM;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
спасены,спас,0_27,ADJ;PL;LGSPEC1,0_26,PRN;INS;3;SG,verb;perf;tv;pp;pasv;short;mfn;pl,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;aa;sg;nom - verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_SRC_SLOT_ERROR
моя,мое,1_20,V.CVB;PRS,1_10,DET;NOM;SG,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv - prn;pos;f;an;sg;nom - det;pos;f;an;sg;nom,prn;pos;nt;an;sg;nom - prn;pos;nt;an;sg;acc - det;pos;nt;an;sg;nom - det;pos;nt;an;sg;acc,MAPPED_POS_PAIR_ERROR
учу,учишь,0_23,V;FUT;1;SG,0_15,V;FUT;2;SG,verb;impf;tv;pres;p1;sg - verb;impf;iv;pres;p1;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
блудодействуешь,блудодействуя,1_23,V;PRS;2;SG,1_20,V.CVB;PRS,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
худые,худую,2_8,ADJ;ACC;PL,2_13,ADJ;ACC;FEM;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;f;an;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
именитых,именитые,2_1,N;GEN;PL,2_8,ADJ;ACC;PL,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
оскверниться,осквернился,0_20,PRN;2;SG,0_18,V;PST;SG;MASC,verb;perf;iv;inf,verb;perf;iv;past;m;sg,SRC_SLOT_ERROR
отложен,отложится,0_24,V.PTCP;PASS;PST,0_8,PRN;DAT;3;SG,verb;perf;tv;pp;pasv;short;m;sg,verb;perf;iv;fut;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
девицы,девицу,2_3,N;NOM;PL,2_19,N;DAT;SG,n;f;aa;pl;nom - n;f;aa;sg;gen,n;f;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
сдвинется,сдвинется,1_12,PRN;NOM;2;SG,1_12,PRN;NOM;2;SG,verb;perf;iv;fut;p3;sg,verb;perf;iv;fut;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
вождь,вождем,1_1,N;ACC;SG,1_13,V;PRS;1;PL,n;m;aa;sg;nom,n;m;aa;sg;ins,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
рыба,рыбу,2_6,N;GEN;SG,2_19,N;DAT;SG,n;f;aa;sg;nom,n;f;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
глубокую,глубокой,2_13,ADJ;ACC;FEM;SG,2_2,ADJ;ESS;FEM;SG,adj;sint;f;an;sg;acc,adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
ослах,ослами,2_10,N;ESS;PL,2_17,N;INS;PL,n;m;aa;pl;prp,n;m;aa;pl;ins,ERR_TGT_SLOT_ERROR
соединения,соединения,0_11,DET;ACC;PL,0_11,DET;ACC;PL,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
умрут,умрем,1_0,V;FUT;3;PL,1_13,V;PRS;1;PL,verb;perf;iv;fut;p3;pl,verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
надменные,надменного,0_21,ADJ;NOM;PL,0_10,ADJ;GEN;NEUT;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
взяты,взято,2_3,N;NOM;PL,2_0,N;ESS;SG,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;pp;pasv;short;nt;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
